date_key,full_date,day_of_week,day_name,month,month_name,quarter,year,fiscal_period,fiscal_year,is_weekend,is_holiday
20260818,2026-08-18,2,Tuesday,8,August,3,2026,FY2026-P08,2026,False,N
20260819,2026-08-19,3,Wednesday,8,August,3,2026,FY2026-P08,2026,False,N
20260820,2026-08-20,4,Thursday,8,August,3,2026,FY2026-P08,2026,False,N
20260821,2026-08-21,5,Friday,8,August,3,2026,FY2026-P08,2026,False,N
20260822,2026-08-22,6,Saturday,8,August,3,2026,FY2026-P08,2026,True,N
20260823,2026-08-23,7,Sunday,8,August,3,2026,FY2026-P08,2026,True,N
20260824,2026-08-24,1,Monday,8,August,3,2026,FY2026-P08,2026,False,N
20260825,2026-08-25,2,Tuesday,8,August,3,2026,FY2026-P08,2026,False,N
20260826,2026-08-26,3,Wednesday,8,August,3,2026,FY2026-P08,2026,False,N
20260827,2026-08-27,4,Thursday,8,August,3,2026,FY2026-P08,2026,False,N
20260828,2026-08-28,5,Friday,8,August,3,2026,FY2026-P08,2026,False,N
20260829,2026-08-29,6,Saturday,8,August,3,2026,FY2026-P08,2026,True,N
20260830,2026-08-30,7,Sunday,8,August,3,2026,FY2026-P08,2026,True,N
20260831,2026-08-31,1,Monday,8,August,3,2026,FY2026-P08,2026,False,N
20260901,2026-09-01,2,Tuesday,9,September,3,2026,FY2026-P09,2026,False,N
20260902,2026-09-02,3,Wednesday,9,September,3,2026,FY2026-P09,2026,False,N
20260903,2026-09-03,4,Thursday,9,September,3,2026,FY2026-P09,2026,False,N
20260904,2026-09-04,5,Friday,9,September,3,2026,FY2026-P09,2026,False,N
20260905,2026-09-05,6,Saturday,9,September,3,2026,FY2026-P09,2026,True,N
20260906,2026-09-06,7,Sunday,9,September,3,2026,FY2026-P09,2026,True,N
20260907,2026-09-07,1,Monday,9,September,3,2026,FY2026-P09,2026,False,N
20260908,2026-09-08,2,Tuesday,9,September,3,2026,FY2026-P09,2026,False,N
20260909,2026-09-09,3,Wednesday,9,September,3,2026,FY2026-P09,2026,False,N
20260910,2026-09-10,4,Thursday,9,September,3,2026,FY2026-P09,2026,False,N
20260911,2026-09-11,5,Friday,9,September,3,2026,FY2026-P09,2026,False,N
20260912,2026-09-12,6,Saturday,9,September,3,2026,FY2026-P09,2026,True,N
20260913,2026-09-13,7,Sunday,9,September,3,2026,FY2026-P09,2026,True,N
20260914,2026-09-14,1,Monday,9,September,3,2026,FY2026-P09,2026,False,N
20260915,2026-09-15,2,Tuesday,9,September,3,2026,FY2026-P09,2026,False,N
20260916,2026-09-16,3,Wednesday,9,September,3,2026,FY2026-P09,2026,False,N
20260917,2026-09-17,4,Thursday,9,September,3,2026,FY2026-P09,2026,False,N
20260918,2026-09-18,5,Friday,9,September,3,2026,FY2026-P09,2026,False,N
20260919,2026-09-19,6,Saturday,9,September,3,2026,FY2026-P09,2026,True,N
20260920,2026-09-20,7,Sunday,9,September,3,2026,FY2026-P09,2026,True,N
20260921,2026-09-21,1,Monday,9,September,3,2026,FY2026-P09,2026,False,N
20260922,2026-09-22,2,Tuesday,9,September,3,2026,FY2026-P09,2026,False,N
20260923,2026-09-23,3,Wednesday,9,September,3,2026,FY2026-P09,2026,False,N
20260924,2026-09-24,4,Thursday,9,September,3,2026,FY2026-P09,2026,False,N
20260925,2026-09-25,5,Friday,9,September,3,2026,FY2026-P09,2026,False,N
20260926,2026-09-26,6,Saturday,9,September,3,2026,FY2026-P09,2026,True,N
20260927,2026-09-27,7,Sunday,9,September,3,2026,FY2026-P09,2026,True,N
20260928,2026-09-28,1,Monday,9,September,3,2026,FY2026-P09,2026,False,N
20260929,2026-09-29,2,Tuesday,9,September,3,2026,FY2026-P09,2026,False,N
20260930,2026-09-30,3,Wednesday,9,September,3,2026,FY2026-P09,2026,False,N
20261001,2026-10-01,4,Thursday,10,October,4,2026,FY2026-P10,2026,False,N
20261002,2026-10-02,5,Friday,10,October,4,2026,FY2026-P10,2026,False,N
20261003,2026-10-03,6,Saturday,10,October,4,2026,FY2026-P10,2026,True,N
20261004,2026-10-04,7,Sunday,10,October,4,2026,FY2026-P10,2026,True,N
20261005,2026-10-05,1,Monday,10,October,4,2026,FY2026-P10,2026,False,N
20261006,2026-10-06,2,Tuesday,10,October,4,2026,FY2026-P10,2026,False,N
20261007,2026-10-07,3,Wednesday,10,October,4,2026,FY2026-P10,2026,False,N
20261008,2026-10-08,4,Thursday,10,October,4,2026,FY2026-P10,2026,False,N
20261009,2026-10-09,5,Friday,10,October,4,2026,FY2026-P10,2026,False,N
20261010,2026-10-10,6,Saturday,10,October,4,2026,FY2026-P10,2026,True,N
20261011,2026-10-11,7,Sunday,10,October,4,2026,FY2026-P10,2026,True,N
20261012,2026-10-12,1,Monday,10,October,4,2026,FY2026-P10,2026,False,N
20261013,2026-10-13,2,Tuesday,10,October,4,2026,FY2026-P10,2026,False,N
20261014,2026-10-14,3,Wednesday,10,October,4,2026,FY2026-P10,2026,False,N
20261015,2026-10-15,4,Thursday,10,October,4,2026,FY2026-P10,2026,False,N
20261016,2026-10-16,5,Friday,10,October,4,2026,FY2026-P10,2026,False,N
20261017,2026-10-17,6,Saturday,10,October,4,2026,FY2026-P10,2026,True,N
20261018,2026-10-18,7,Sunday,10,October,4,2026,FY2026-P10,2026,True,N
20261019,2026-10-19,1,Monday,10,October,4,2026,FY2026-P10,2026,False,N
20261020,2026-10-20,2,Tuesday,10,October,4,2026,FY2026-P10,2026,False,N
20261021,2026-10-21,3,Wednesday,10,October,4,2026,FY2026-P10,2026,False,N
20261022,2026-10-22,4,Thursday,10,October,4,2026,FY2026-P10,2026,False,N
20261023,2026-10-23,5,Friday,10,October,4,2026,FY2026-P10,2026,False,N
20261024,2026-10-24,6,Saturday,10,October,4,2026,FY2026-P10,2026,True,N
20261025,2026-10-25,7,Sunday,10,October,4,2026,FY2026-P10,2026,True,N
20261026,2026-10-26,1,Monday,10,October,4,2026,FY2026-P10,2026,False,N
20261027,2026-10-27,2,Tuesday,10,October,4,2026,FY2026-P10,2026,False,N
20261028,2026-10-28,3,Wednesday,10,October,4,2026,FY2026-P10,2026,False,N
20261029,2026-10-29,4,Thursday,10,October,4,2026,FY2026-P10,2026,False,N
20261030,2026-10-30,5,Friday,10,October,4,2026,FY2026-P10,2026,False,N
20261031,2026-10-31,6,Saturday,10,October,4,2026,FY2026-P10,2026,True,N
20261101,2026-11-01,7,Sunday,11,November,4,2026,FY2026-P11,2026,True,N
20261102,2026-11-02,1,Monday,11,November,4,2026,FY2026-P11,2026,False,N
20261103,2026-11-03,2,Tuesday,11,November,4,2026,FY2026-P11,2026,False,N
20261104,2026-11-04,3,Wednesday,11,November,4,2026,FY2026-P11,2026,False,N
20261105,2026-11-05,4,Thursday,11,November,4,2026,FY2026-P11,2026,False,N
20261106,2026-11-06,5,Friday,11,November,4,2026,FY2026-P11,2026,False,N
20261107,2026-11-07,6,Saturday,11,November,4,2026,FY2026-P11,2026,True,N
20261108,2026-11-08,7,Sunday,11,November,4,2026,FY2026-P11,2026,True,N
20261109,2026-11-09,1,Monday,11,November,4,2026,FY2026-P11,2026,False,N
20261110,2026-11-10,2,Tuesday,11,November,4,2026,FY2026-P11,2026,False,N
20261111,2026-11-11,3,Wednesday,11,November,4,2026,FY2026-P11,2026,False,N
20261112,2026-11-12,4,Thursday,11,November,4,2026,FY2026-P11,2026,False,N
20261113,2026-11-13,5,Friday,11,November,4,2026,FY2026-P11,2026,False,N
20261114,2026-11-14,6,Saturday,11,November,4,2026,FY2026-P11,2026,True,N
20261115,2026-11-15,7,Sunday,11,November,4,2026,FY2026-P11,2026,True,N
20261116,2026-11-16,1,Monday,11,November,4,2026,FY2026-P11,2026,False,N
20261117,2026-11-17,2,Tuesday,11,November,4,2026,FY2026-P11,2026,False,N
20261118,2026-11-18,3,Wednesday,11,November,4,2026,FY2026-P11,2026,False,N
20261119,2026-11-19,4,Thursday,11,November,4,2026,FY2026-P11,2026,False,N
20261120,2026-11-20,5,Friday,11,November,4,2026,FY2026-P11,2026,False,N
20261121,2026-11-21,6,Saturday,11,November,4,2026,FY2026-P11,2026,True,N
20261122,2026-11-22,7,Sunday,11,November,4,2026,FY2026-P11,2026,True,N
20261123,2026-11-23,1,Monday,11,November,4,2026,FY2026-P11,2026,False,N
20261124,2026-11-24,2,Tuesday,11,November,4,2026,FY2026-P11,2026,False,N
20261125,2026-11-25,3,Wednesday,11,November,4,2026,FY2026-P11,2026,False,N
20261126,2026-11-26,4,Thursday,11,November,4,2026,FY2026-P11,2026,False,N
20261127,2026-11-27,5,Friday,11,November,4,2026,FY2026-P11,2026,False,N
20261128,2026-11-28,6,Saturday,11,November,4,2026,FY2026-P11,2026,True,N
20261129,2026-11-29,7,Sunday,11,November,4,2026,FY2026-P11,2026,True,N
20261130,2026-11-30,1,Monday,11,November,4,2026,FY2026-P11,2026,False,N
20261201,2026-12-01,2,Tuesday,12,December,4,2026,FY2026-P12,2026,False,N
20261202,2026-12-02,3,Wednesday,12,December,4,2026,FY2026-P12,2026,False,N
20261203,2026-12-03,4,Thursday,12,December,4,2026,FY2026-P12,2026,False,N
20261204,2026-12-04,5,Friday,12,December,4,2026,FY2026-P12,2026,False,N
20261205,2026-12-05,6,Saturday,12,December,4,2026,FY2026-P12,2026,True,N
20261206,2026-12-06,7,Sunday,12,December,4,2026,FY2026-P12,2026,True,N
20261207,2026-12-07,1,Monday,12,December,4,2026,FY2026-P12,2026,False,N
20261208,2026-12-08,2,Tuesday,12,December,4,2026,FY2026-P12,2026,False,N
20261209,2026-12-09,3,Wednesday,12,December,4,2026,FY2026-P12,2026,False,N
20261210,2026-12-10,4,Thursday,12,December,4,2026,FY2026-P12,2026,False,N
20261211,2026-12-11,5,Friday,12,December,4,2026,FY2026-P12,2026,False,N
20261212,2026-12-12,6,Saturday,12,December,4,2026,FY2026-P12,2026,True,N
20261213,2026-12-13,7,Sunday,12,December,4,2026,FY2026-P12,2026,True,N
20261214,2026-12-14,1,Monday,12,December,4,2026,FY2026-P12,2026,False,N
20261215,2026-12-15,2,Tuesday,12,December,4,2026,FY2026-P12,2026,False,N
20261216,2026-12-16,3,Wednesday,12,December,4,2026,FY2026-P12,2026,False,N
20261217,2026-12-17,4,Thursday,12,December,4,2026,FY2026-P12,2026,False,N
20261218,2026-12-18,5,Friday,12,December,4,2026,FY2026-P12,2026,False,N
20261219,2026-12-19,6,Saturday,12,December,4,2026,FY2026-P12,2026,True,N
20261220,2026-12-20,7,Sunday,12,December,4,2026,FY2026-P12,2026,True,N
20261221,2026-12-21,1,Monday,12,December,4,2026,FY2026-P12,2026,False,N
20261222,2026-12-22,2,Tuesday,12,December,4,2026,FY2026-P12,2026,False,N
20261223,2026-12-23,3,Wednesday,12,December,4,2026,FY2026-P12,2026,False,N
20261224,2026-12-24,4,Thursday,12,December,4,2026,FY2026-P12,2026,False,N
20261225,2026-12-25,5,Friday,12,December,4,2026,FY2026-P12,2026,False,N
20261226,2026-12-26,6,Saturday,12,December,4,2026,FY2026-P12,2026,True,N
20261227,2026-12-27,7,Sunday,12,December,4,2026,FY2026-P12,2026,True,N
20261228,2026-12-28,1,Monday,12,December,4,2026,FY2026-P12,2026,False,N
20261229,2026-12-29,2,Tuesday,12,December,4,2026,FY2026-P12,2026,False,N
20261230,2026-12-30,3,Wednesday,12,December,4,2026,FY2026-P12,2026,False,N
20261231,2026-12-31,4,Thursday,12,December,4,2026,FY2026-P12,2026,False,N
